network_id,community_user,community_referenced,id,original_tweet,translated_text,model_score,negativity_score_reviewer1,negativity_score_reviewer2,negativity_score_reviewer3
ipcc,1,0,1637818903027130369,@Bullwhip77 @IPCC_CH Plant trees. Nothing from any COP has any effect. Sustainability is a lie of the IPCC. Global sea rise is 1.4 mm/yr linear and not accelerating. See chapter 8.   Solar Panels and Windmills are not the solution  ,Plant trees Nothing from any COP has any effect Sustainability is a lie of the IPCC Global sea rise is  mmyr linear and not accelerating See chapter  Solar Panels and Windmills are not the solution,0.676588714122772,0.1,0.6,0.8
refugees,1,6,1504912620561784836,"@0Sundance @AristotleMrs @BradPKeyes @BointonGiles @DoesThisW0rk @3GHtweets @KCTaz @Climatehope2 @drochir_thonnuk @FD2you @Jaisans @S_D_Mannix @glinch72 @Ceist8 @TWTThisIsNow @JustThi30117912 @paulp1232 @MartinJBern @Willard1951 @Mark_A_Lunn @Data79504085 @ShroedingerBird @ammocrypta @ChrisBBacon3 @EthonRaptor @B_Bolshevik100 @rosmadiwahab @Robert76907841 @BolzmannMichael @Anvndarnamn5 @EricWil06256732 @ProfMickWilson @FillmoreWhite @TommyLambertOKC @ncdave4life @RobMeekel @JohnDublin10 @Veritatem2021 @blufEU @NoTricksZone @RoelofBoer @DawnJT90 @DawnTj9 @PeterDClack @FriendsOScience @Kenneth72712993 @wattsupwiththat @AlexEpstein @GiorgosSahinis @EcoSenseNow Not irrelevant. This cyclone that hit Madagascar this year covers an area the size of France. 112,115 were affected, 62,000 of which were displaced. Many deaths. President Andry Rajoelina said: My countrymen are paying the price for a climate crisis that they did not create. ",Not irrelevant This cyclone that hit Madagascar this year covers an area the size of France  were affected  of which were displaced Many deaths President Andry Rajoelina said My countrymen are paying the price for a climate crisis that they did not create,0.713373601436615,0.6,0.9,0.7
donana,1,0,1228270810630119424,"#50Doñana: celebrando los 50 años del Parque Nacional de #Doñana, en su congreso en Almonte. Sus Majestades, los Reyes de España, asisten al acto de apertura, acompañados por el presidente de la @AndaluciaJunta, @JuanMa_Moreno. Muchas autoridades presentes ",Celebrating the years of the National Park of in its Congress in Almonte its Majestades The kings of Spain attend the opening ceremony accompanied by the president of the many authorities present,0.0008126078755594,0.1,0,0
donana,1,0,1482679412067819529,Ya no solo los ecologistas alzamos la voz contra la locura de amnistiar fincas ilegales en #Doñana. Los agricultores legales están poniendo el grito en el cielo. Quizás esta medida electoralista de @ppandaluz esté mal analizada...@JuanMa_Moreno @pphuelva   ,Not only do we ecologists raise the voice against the madness of amnestying illegal farms in legal farmers are shouting in the sky perhaps this electoralist measure of being poorly analyzed,0.71801620721817,0.7,0.7,0.7
refugees,6,1,1221182466142212096,@GillesnFio @FriendsOScience @mikeb1094 @audiF1 @GoDawsGo @3GHtweets @7kidchaos @heymikey80 @hertsgaard_mark @jenninemorgan @Newsbehindthen2 @boggywood @soph_rainbow1 @Jonatha55077308 @d_e_mol @ShiteGrampSays @PierreTherrie14 @luisbaram @KasierisCan @ClaireBQuinn @JWSpry @baclfoo @The_Master_Yeti @borisyeltzin @NDPnomore @LeeLafferty4 @Captain_JimKirk @DeanFieldingF1 @NikolovScience @dbirch214 @MichMcCartan @GetMyGist @SylviaD32911201 @curryja @yota_berlin @tan123 @FarmerinFields @crizm0 @Kenneth72712993 @RegimeChangeBC @guardian @1000Frolly This is one reason I despise the climate cult. It really hurts to see all the animals killed/displaced by their 2030 agenda objectives. We get this stupid mantra repeated that we have to have migrants because of Climate emergency. How come this so-called climate emergency (cont),This is one reason I despise the climate cult It really hurts to see all the animals killeddisplaced by their  agenda objectives We get this stupid mantra repeated that we have to have migrants because of Climate emergency How come this socalled climate emergency cont,0.979516744613647,0.8,0.9,1
donana,0,1,1645739790447288322,"La @PSOE se fustiga con los regadios de Doñana, pero destroza la riqueza hidráulica nacional y perjudica mucho el abastecimiento de agua de los pueblos que más lo necesitan. @GFVara : #QueTeVoteTxapote . @sanchezcastejon: traidor, pegasus Marruecos. @Teresaribera, vete ya !  ",It is fusted with the irrigated of Doñana but destroys the national hydraulic wealth and greatly harms the water supply of the peoples that most need traitor pegasus Morocco go now,0.929941475391388,0.9,0.8,1
donana,1,0,1493145383819694083,Doñana está en peligro. El mayor humedal de Europa podría desaparecer debido a la propuesta de @ppandaluz para legalizar los regadíos y pozos ilegales que atentan contra este Patrimonio de la Humanidad. ¡Firma para evitarlo! #DoñanaAmnistíaNo ,Doñana is in danger the largest wetland in Europe could disappear due to the proposal to legalize the irrigation and illegal wells that threaten this World Heritage Signature to avoid it,0.852330446243286,0.8,0.4,0.7
refugees,6,1,1122000404546371584,"@AtomsksSanakan @david_hanselman @AltUS_ARC @Dcoronata @Bea_Elisa @SteveSGoddard @SylviaD32911201 @MLBinWA @FireFox_XB9R @ChrisMartzWX @DougBookwriter2 @RoyPentland @TWTThisIsNow @Greg49039425 @bigskyrad @milneorchid @craigthomler @bfolson18 @IngersolRobert @NJSnowFan @JohnPalkovic @priscian @TADinKaty @DawnTJ90 @PlanetLuvie @Boi_dBoi_d @sueytonius @GoldArcticFox @peter_vanwychen @GeraldKutney @ClimateRealists @Robin_Hagues @BradSchrag @Forthwithtx @DrMarkImisides @amidgley @miked194765 @flyonthewall182 @RenatusVoltaire @Paganliam @PolAnimalAus @GAWHeckman @jk76022 @trippfunderburk @MatthewHavicon @DanielMcDonald4 @ILuvCO2 @Tokyo_Tom @markbjardine @EddyKurrents That’s not what I’m asking for. I can say they were right, things will warm up, we’ve been warming up since LIA. I want predictions of value with some ass behindit. So far they are wrong on tornadoes, hurricanes, sea level rise, snow, climate refugees, pretty much everything!",That’s not what I’m asking for I can say they were right things will warm up we’ve been warming up since LIA I want predictions of value with some ass behindit So far they are wrong on tornadoes hurricanes sea level rise snow climate refugees pretty much everything,0.665771424770355,0.6,0.7,0.7
cop27,1,0,1589541814679539712,@RishiSunak @COP27P I'm betting no one at COP27 will mention 'Weather Modification'  Those 50+ countries who with little consideration have been cloud seeding the sky for decades (co-incides with warming btw) with hundreds of thousands of tons of chemicals    ,Im betting no one at COP will mention Weather Modification Those  countries who with little consideration have been cloud seeding the sky for decades coincides with warming btw with hundreds of thousands of tons of chemicals,0.660387337207794,0.7,0.4,0.8
cop27,0,1,1583712874287214592,"@AidanGuest @JaggerAUS @ChrisHaworth368 @RoelofBoer @VicConservative @OMGTheMess @PeaknikMicki @pete_artist @icebergerjager @NeatCraftsmen @Omnicentrist @ClimateHuman Unable to disprove the UN, NASA, CSIRO, IPCC, Nobel Prize winners etc &amp; 99% of climate scientists or the actual physics you swap BS with other deniers &amp; confirm your illogical delusions!  #ClimateCrisis  #ClimateEmergency ",Unable to disprove the UN NASA CSIRO IPCC Nobel Prize winners etc and  of climate scientists or the actual physics you swap BS with other deniers and confirm your illogical delusions,0.81524670124054,0.6,0.6,1
cop27,1,0,1590226614863872001,@LossandDamage @ScotGovFM @NicolaSturgeon @sciaf @sccscot @parents4future @guardianeco @meganrowling @CANIntl @miaamormottley @MakePolluterPay @fftcnetwork @cop27pacific piss off and move to the countryor countries you want to give money too. you and your party have destroyed scotland the country I love and Glasgow the city I was Born in. you should be Rotting in Jail for political corruption and embezzlement really Glad we have freedom of speech,piss off and move to the countryor countries you want to give money too you and your party have destroyed scotland the country I love and Glasgow the city I was Born in you should be Rotting in Jail for political corruption and embezzlement really Glad we have freedom of speech,0.915967404842377,0.9,0.8,1
cop27,0,1,1567244992313233413,@Telegraph @CamillaTominey ...and it goes on... How can someone super bright vote against measures to control #ClimateCrisis ? We've lost Mad Nads and Pitiless Patel but more than made up for them with Callous Coffey. Shocking 😔 ,and it goes on How can someone super bright vote against measures to control  Weve lost Mad Nads and Pitiless Patel but more than made up for them with Callous Coffey Shocking,0.530529737472534,0.4,0.3,0.6
refugees,6,1,1293755019917963264,"@GZzyzyx @Boi_dBoi_d @DanCady @manifesto2000 @Lawson1999 @MedBennett @highnoontide @MartinBrampton @UkraineTrollbot @markp1950 @no2wind @ECOWARRIORSS @compassionsays @PaulHBeckwith @Libertyworld @JEdward02 @JaggerMickOZ @GreyTonka @ianbrow97534170 @eric84701331 @LawsonUBS @bazakel @RoyPentland @novakglobal @204Girl0574 @Michael_D_Crow @cyclicaltrends @HtServadac @ozhomeschool @tsjets1 @DuncanRice1 @TangRoy17 @noturbine @FriendsOScience @TeaJunkie1 @GillesnFio @LesleyJ62456075 @MarkELacey @HVACPerformance @RedDragonFly19 @GlenneDrover @PhilMarsom @TexCIS @DougieG @0Sundance @LynnRahn1 @EuphoricEuler @SchemppShawn @downtownrob88 @am_garland Racist is an overused term.    When everyone is a racist actual racists are provided with cover.    Q:  What’s a country without borders, or home without a front door?    A:  An invitation to predators.    Climate refugees are brainwashed refugees.",Racist is an overused term When everyone is a racist actual racists are provided with cover Q What’s a country without borders or home without a front door A An invitation to predators Climate refugees are brainwashed refugees,0.922203779220581,0.9,0.9,1
cop27,0,1,1587899941875089409,@johnbolton5 @SkyNewsAust I assume no facts will affect your delusional ideology. You offer no real science or facts &amp; deny all offered to you. You are a frog sitting in a pot heating on a stove. You deserve pity but your aggressive ignorance endangers our future generations! #ClimateCrisis,I assume no facts will affect your delusional ideology You offer no real science or facts and deny all offered to you You are a frog sitting in a pot heating on a stove You deserve pity but your aggressive ignorance endangers our future generations,0.968886315822601,0.9,0.8,1
donana,0,1,1648618209380016130,"@taleuco @parbolo @Tabernita @TyelpeIthildim @Kaladin2017 @fmcarreno @misotrasvidas @Isherwood75 @AMdHL @GuilleMunoz @huyelobo @GarrinchaCF @CaptainMiller @oalfonsogarcia @DalniaFutbol @Oskartxuprz @Epicureo64 @cinturondorion_ @parapapa987 @AvalonCFLeiken @javierirastorza @d4f0 @droblo @Orocline @lady_sackville @simon_mupe @afernandezeyre @rrazo @Desertsound @Joni_punto @AlexaCindy @scudettocalcio2 @jmijarra @whenbubblespop @Dilealg @mario_jsg @martindonato @tyrannosapiens @ivanramgarcia @mm_alternativo @DIrritans @andresrguez @Demostenes_eu @paldiegotwi @Regoteos @jtarrio75 @Diego_Jimnez4 @jaimebuelta @DaniWayyy Eso son medidas a medio y largo plazo que implican cierta planificación y sentido de Estado, como en su momento era lo de construir desaladoras.  Pero mejor no, mejor a pelearnos con lo del cierre de los pozos en Doñana.",That are medium and long -term measures that imply some planning and sense of state as at the time was to build desaliners but better not better to fight with the closure of the wells in Doñana,0.36283004283905,0.2,0.2,0.6
ipcc,0,1,1636899330291548163,@MalacoDeed @aSinister @DanCady @MatthewWielicki @FredHikes @Edubwa1 @GrandMoffTano @What_Doubelieve @25_cycle @hfjohnsen @bestpikelet @DecimatedNzl @desertphile @GeraldKutney That's why I simply examine much more recent history; not paying attention to the long unobserved data... it isn't observable &amp; it isn't easily derived. The IPCC never claimed it is sure it is a problem (very conservative) &amp; Koonin was running a strawman exercise. So ignore it.,Thats why I simply examine much more recent history not paying attention to the long unobserved data it isnt observable and it isnt easily derived The IPCC never claimed it is sure it is a problem very conservative and Koonin was running a strawman exercise So ignore it,0.508890390396118,0.6,0.3,0.3
donana,0,1,1646311485566533633,"@Lanoche_24h @JJCarmona_WWF Durante el año 2009, la Comisión y el Parlamento recibieron varias quejas y peticiones que denunciaban el deterioro de los hábitats del Espacio Natural Protegido de #Doñana. Gobernaban en Andalucía y en España PSOE!  Sentencia del 24/6/21 sobre Doñana  ",During the year the Commission and Parliament received several complaints and requests that denounced the deterioration of the habitats of the natural space protected from governed in Andalusia and in Spain PSOE Judgment of the Over Doñana,0.437083423137665,0.6,0.6,0.6
